5.000000000000000000e+00 9.346813888470580783e-03
5.010010010010010006e+00 9.429586932951830591e-03
5.020020020020020013e+00 9.512359977433082134e-03
5.030030030030030019e+00 9.595133021914330207e-03
5.040040040040040026e+00 9.677906066395581750e-03
5.050050050050050032e+00 9.760679110876831557e-03
5.060060060060060039e+00 9.843452155358081365e-03
5.070070070070070045e+00 9.926225199839332908e-03
5.080080080080080052e+00 1.000917922645095694e-02
5.090090090090090058e+00 1.009371967454916232e-02
5.100100100100100065e+00 1.017826012264736769e-02
5.110110110110110071e+00 1.026280057074557307e-02
5.120120120120120077e+00 1.034910638314930596e-02
5.130130130130130084e+00 1.043541219555303712e-02
5.140140140140140090e+00 1.052171800795676827e-02
5.150150150150150097e+00 1.060960609490395681e-02
5.160160160160160103e+00 1.069767469088997273e-02
5.170170170170170110e+00 1.078574328687598866e-02
5.180180180180180116e+00 1.087521116572088067e-02
5.190190190190190123e+00 1.096503942324974883e-02
5.200200200200200129e+00 1.105486768077861871e-02
5.210210210210210136e+00 1.114591249401927948e-02
5.220220220220220142e+00 1.123749674997740616e-02
5.230230230230230148e+00 1.132908100593553631e-02
5.240240240240240155e+00 1.142169952145707587e-02
5.250250250250250161e+00 1.151503557206867874e-02
5.260260260260260168e+00 1.160837162268028161e-02
5.270270270270270174e+00 1.170256023409228449e-02
5.280280280280280181e+00 1.179764333552437913e-02
5.290290290290290187e+00 1.189272643695647551e-02
5.300300300300300194e+00 1.198848116403335509e-02
5.310310310310310200e+00 1.208530603321644747e-02
5.320320320320320207e+00 1.218213090239954159e-02
5.330330330330330213e+00 1.227944739163235564e-02
5.340340340340340219e+00 1.237800820731870498e-02
5.350350350350350226e+00 1.247656902300505605e-02
5.360360360360360232e+00 1.257544254827305460e-02
5.370370370370370239e+00 1.267573295235347765e-02
5.380380380380380245e+00 1.277602335643390243e-02
5.390390390390390252e+00 1.287644881980381205e-02
5.400400400400400258e+00 1.297846191890318114e-02
5.410410410410410265e+00 1.308047501800255197e-02
5.420420420420420271e+00 1.318248811710192279e-02
5.430430430430430278e+00 1.328617531803381359e-02
5.440440440440440284e+00 1.338990368540420896e-02
5.450450450450450290e+00 1.349363205277460606e-02
5.460460460460460297e+00 1.359885192647474969e-02
5.470470470470470303e+00 1.370428760420429153e-02
5.480480480480480310e+00 1.380972328193383510e-02
5.490490490490490316e+00 1.391646909259666547e-02
5.500500500500500323e+00 1.402360359415049523e-02
5.510510510510510329e+00 1.413073809570432673e-02
5.520520520520520336e+00 1.423900274322627800e-02
5.530530530530530342e+00 1.434782705633531191e-02
5.540540540540540349e+00 1.445665136944434756e-02
5.550550550550550355e+00 1.456642739133425825e-02
5.560560560560560361e+00 1.467693198124568610e-02
5.570570570570570368e+00 1.478743657115711395e-02
5.580580580580580374e+00 1.489871614462909104e-02
5.590590590590590381e+00 1.501089095773136019e-02
5.600600600600600387e+00 1.512306577083362760e-02
5.610610610610610394e+00 1.523584071508678889e-02
5.620620620620620400e+00 1.534967518292051046e-02
5.630630630630630407e+00 1.546350965075423203e-02
5.640640640640640413e+00 1.557777142944333053e-02
5.650650650650650419e+00 1.569325447310799052e-02
5.660660660660660426e+00 1.580873751677264877e-02
5.670670670670670432e+00 1.592447724067321685e-02
5.680680680680680439e+00 1.604159727563835014e-02
5.690690690690690445e+00 1.615871731060347649e-02
5.700700700700700452e+00 1.627592574047473720e-02
5.710710710710710458e+00 1.639467068180259016e-02
5.720720720720720465e+00 1.651341562313045006e-02
5.730730730730730471e+00 1.663216056445830648e-02
5.740740740740740478e+00 1.675244044076434555e-02
5.750750750750750484e+00 1.687279770874995991e-02
5.760760760760760490e+00 1.699315497673556732e-02
5.770770770770770497e+00 1.711487097452816381e-02
5.780780780780780503e+00 1.723682750076116488e-02
5.790790790790790510e+00 1.735878402699416248e-02
5.800800800800800516e+00 1.748192539395942643e-02
5.810810810810810523e+00 1.760546762781055319e-02
5.820820820820820529e+00 1.772900986166167647e-02
5.830830830830830536e+00 1.785356551586204585e-02
5.840840840840840542e+00 1.797867943139623906e-02
5.850850850850850549e+00 1.810379334693043227e-02
5.860860860860860555e+00 1.822975188111765690e-02
5.870870870870870561e+00 1.835642298443397949e-02
5.880880880880880568e+00 1.848309408775030208e-02
5.890890890890890574e+00 1.861044377388639329e-02
5.900900900900900581e+00 1.873865711088400915e-02
5.910910910910910587e+00 1.886687044788162501e-02
5.920920920920920594e+00 1.899559924186709423e-02
5.930930930930930600e+00 1.912533940643537309e-02
5.940940940940940607e+00 1.925507957100364848e-02
5.950950950950950613e+00 1.938517511761183101e-02
5.960960960960960620e+00 1.951642626024092247e-02
5.970970970970970626e+00 1.964767740287001394e-02
5.980980980980980632e+00 1.977912704088608670e-02
5.990990990990990639e+00 1.991187287769421999e-02
6.001001001001000645e+00 2.004461871450235327e-02
6.011011011011010652e+00 2.017740948206553364e-02
