5.000000000000000000e+00 2.116530165094539923e-02
5.010010010010010006e+00 2.133337309661874348e-02
5.020020020020020013e+00 2.150144454229209121e-02
5.030030030030030019e+00 2.166996645694668419e-02
5.040040040040040026e+00 2.184024284134373703e-02
5.050050050050050032e+00 2.201051922574078640e-02
5.060060060060060039e+00 2.218127824384336089e-02
5.070070070070070045e+00 2.235370732095015925e-02
5.080080080080080052e+00 2.252613639805696108e-02
5.090090090090090058e+00 2.269907805962150318e-02
5.100100100100100065e+00 2.287360703208979329e-02
5.110110110110110071e+00 2.304813600455808340e-02
5.120120120120120077e+00 2.322320528120308536e-02
5.130130130130130084e+00 2.339978086040134242e-02
5.140140140140140090e+00 2.357635643959959948e-02
5.150150150150150097e+00 2.375349779894510294e-02
5.160160160160160103e+00 2.393206626348060029e-02
5.170170170170170110e+00 2.411063472801610111e-02
5.180180180180180116e+00 2.428979219638771961e-02
5.190190190190190123e+00 2.447029944906054660e-02
5.200200200200200129e+00 2.465080670173337707e-02
5.210210210210210136e+00 2.483192392513164024e-02
5.220220220220220142e+00 2.501431554828773343e-02
5.230230230230230148e+00 2.519670717144382663e-02
5.240240240240240155e+00 2.537972747474440474e-02
5.250250250250250161e+00 2.556394878400201909e-02
5.260260260260260168e+00 2.574817009325963343e-02
5.270270270270270174e+00 2.593303653761797056e-02
5.280280280280280181e+00 2.611903263394772454e-02
5.290290290290290187e+00 2.630502873027747851e-02
5.300300300300300194e+00 2.649168416871768017e-02
5.310310310310310200e+00 2.667939998886185299e-02
5.320320320320320207e+00 2.686711580900602581e-02
5.330330330330330213e+00 2.705550294018032112e-02
5.340340340340340219e+00 2.724488330540290534e-02
5.350350350350350226e+00 2.743426367062548610e-02
5.360360360360360232e+00 2.762432509073673922e-02
5.370370370370370239e+00 2.781531475390040462e-02
5.380380380380380245e+00 2.800630441706406654e-02
5.390390390390390252e+00 2.819798266994903366e-02
5.400400400400400258e+00 2.839052636091974474e-02
5.410410410410410265e+00 2.858307005189045583e-02
5.420420420420420271e+00 2.877630767726674366e-02
5.430430430430430278e+00 2.897035014665123864e-02
5.440440440440440284e+00 2.916439261603573016e-02
5.450450450450450290e+00 2.935913219592011653e-02
5.460460460460460297e+00 2.955461825714535487e-02
5.470470470470470303e+00 2.975010431837059321e-02
5.480480480480480310e+00 2.994628852168065153e-02
5.490490490490490316e+00 3.014316309142780342e-02
5.500500500500500323e+00 3.034003766117495185e-02
5.510510510510510329e+00 3.053760928652984180e-02
5.520520520520520336e+00 3.073581742353878946e-02
5.530530530530530342e+00 3.093402556054773364e-02
5.540540540540540349e+00 3.113292757728775353e-02
5.550550550550550355e+00 3.133241451955116191e-02
5.560560560560560361e+00 3.153190146181458070e-02
