5.000000000000000000e+00 0.000000000000000000e+00
5.010010010010010006e+00 0.000000000000000000e+00
5.020020020020020013e+00 0.000000000000000000e+00
5.030030030030030019e+00 3.538044433801841783e-17
5.040040040040040026e+00 0.000000000000000000e+00
5.050050050050050032e+00 0.000000000000000000e+00
5.060060060060060039e+00 0.000000000000000000e+00
5.070070070070070045e+00 0.000000000000000000e+00
5.080080080080080052e+00 0.000000000000000000e+00
5.090090090090090058e+00 3.538044433801841783e-17
5.100100100100100065e+00 3.538044433801841783e-17
5.110110110110110071e+00 0.000000000000000000e+00
5.120120120120120077e+00 0.000000000000000000e+00
5.130130130130130084e+00 -1.769022216900921200e-17
5.140140140140140090e+00 -1.769022216900921200e-17
5.150150150150150097e+00 -1.769022216900921200e-17
5.160160160160160103e+00 -3.538044433801842400e-17
5.170170170170170110e+00 -3.538044433801842400e-17
5.180180180180180116e+00 -3.538044433801842400e-17
5.190190190190190123e+00 -3.538044433801842400e-17
5.200200200200200129e+00 -3.538044433801842400e-17
5.210210210210210136e+00 -3.538044433801842400e-17
5.220220220220220142e+00 -3.538044433801842400e-17
5.230230230230230148e+00 0.000000000000000000e+00
5.240240240240240155e+00 -3.538044433801842400e-17
5.250250250250250161e+00 0.000000000000000000e+00
5.260260260260260168e+00 0.000000000000000000e+00
5.270270270270270174e+00 3.538044433801841783e-17
5.280280280280280181e+00 3.538044433801841783e-17
5.290290290290290187e+00 0.000000000000000000e+00
5.300300300300300194e+00 -1.769022216900921200e-17
5.310310310310310200e+00 0.000000000000000000e+00
5.320320320320320207e+00 -1.769022216900921200e-17
5.330330330330330213e+00 -1.769022216900921200e-17
5.340340340340340219e+00 -1.769022216900921200e-17
5.350350350350350226e+00 -3.538044433801842400e-17
5.360360360360360232e+00 -3.538044433801842400e-17
5.370370370370370239e+00 -3.538044433801842400e-17
5.380380380380380245e+00 -1.769022216900921200e-17
5.390390390390390252e+00 0.000000000000000000e+00
5.400400400400400258e+00 -1.769022216900921200e-17
5.410410410410410265e+00 -1.769022216900921200e-17
5.420420420420420271e+00 -3.538044433801842400e-17
5.430430430430430278e+00 -3.538044433801842400e-17
5.440440440440440284e+00 0.000000000000000000e+00
5.450450450450450290e+00 -3.538044433801842400e-17
5.460460460460460297e+00 -3.538044433801842400e-17
5.470470470470470303e+00 -3.538044433801842400e-17
5.480480480480480310e+00 -3.538044433801842400e-17
5.490490490490490316e+00 0.000000000000000000e+00
5.500500500500500323e+00 -3.538044433801842400e-17
5.510510510510510329e+00 0.000000000000000000e+00
5.520520520520520336e+00 3.538044433801841783e-17
5.530530530530530342e+00 0.000000000000000000e+00
5.540540540540540349e+00 0.000000000000000000e+00
5.550550550550550355e+00 -3.538044433801842400e-17
5.560560560560560361e+00 -3.538044433801842400e-17
5.570570570570570368e+00 0.000000000000000000e+00
5.580580580580580374e+00 3.538044433801841783e-17
5.590590590590590381e+00 0.000000000000000000e+00
5.600600600600600387e+00 0.000000000000000000e+00
5.610610610610610394e+00 0.000000000000000000e+00
5.620620620620620400e+00 -1.769022216900921200e-17
5.630630630630630407e+00 -1.769022216900921200e-17
5.640640640640640413e+00 -5.307066650702764216e-17
5.650650650650650419e+00 0.000000000000000000e+00
5.660660660660660426e+00 0.000000000000000000e+00
5.670670670670670432e+00 -1.769022216900921200e-17
5.680680680680680439e+00 -5.307066650702764216e-17
5.690690690690690445e+00 -1.769022216900921200e-17
5.700700700700700452e+00 0.000000000000000000e+00
5.710710710710710458e+00 -1.769022216900921200e-17
5.720720720720720465e+00 0.000000000000000000e+00
5.730730730730730471e+00 -1.769022216900921200e-17
5.740740740740740478e+00 -1.769022216900921200e-17
5.750750750750750484e+00 -1.769022216900921200e-17
5.760760760760760490e+00 0.000000000000000000e+00
5.770770770770770497e+00 -1.769022216900921200e-17
5.780780780780780503e+00 -1.769022216900921200e-17
5.790790790790790510e+00 -1.769022216900921200e-17
5.800800800800800516e+00 -1.769022216900921200e-17
5.810810810810810523e+00 -1.769022216900921200e-17
5.820820820820820529e+00 -1.769022216900921200e-17
5.830830830830830536e+00 -3.538044433801842400e-17
5.840840840840840542e+00 0.000000000000000000e+00
5.850850850850850549e+00 -3.538044433801842400e-17
5.860860860860860555e+00 0.000000000000000000e+00
5.870870870870870561e+00 -3.538044433801842400e-17
5.880880880880880568e+00 0.000000000000000000e+00
5.890890890890890574e+00 0.000000000000000000e+00
5.900900900900900581e+00 0.000000000000000000e+00
5.910910910910910587e+00 0.000000000000000000e+00
5.920920920920920594e+00 -3.538044433801842400e-17
5.930930930930930600e+00 -3.538044433801842400e-17
5.940940940940940607e+00 0.000000000000000000e+00
5.950950950950950613e+00 0.000000000000000000e+00
5.960960960960960620e+00 0.000000000000000000e+00
5.970970970970970626e+00 0.000000000000000000e+00
5.980980980980980632e+00 0.000000000000000000e+00
5.990990990990990639e+00 0.000000000000000000e+00
6.001001001001000645e+00 0.000000000000000000e+00
6.011011011011010652e+00 -3.538044433801842400e-17
6.021021021021020658e+00 0.000000000000000000e+00
6.031031031031030665e+00 0.000000000000000000e+00
6.041041041041040671e+00 0.000000000000000000e+00
6.051051051051050678e+00 0.000000000000000000e+00
6.061061061061060684e+00 0.000000000000000000e+00
6.071071071071070691e+00 0.000000000000000000e+00
6.081081081081080697e+00 -3.538044433801842400e-17
6.091091091091090703e+00 0.000000000000000000e+00
6.101101101101100710e+00 -1.769022216900921200e-17
6.111111111111110716e+00 -1.769022216900921200e-17
6.121121121121120723e+00 0.000000000000000000e+00
6.131131131131130729e+00 0.000000000000000000e+00
6.141141141141140736e+00 0.000000000000000000e+00
6.151151151151150742e+00 0.000000000000000000e+00
6.161161161161160749e+00 0.000000000000000000e+00
6.171171171171170755e+00 0.000000000000000000e+00
6.181181181181180762e+00 0.000000000000000000e+00
6.191191191191190768e+00 -1.769022216900921200e-17
6.201201201201200774e+00 -1.769022216900921200e-17
6.211211211211210781e+00 -1.769022216900921200e-17
6.221221221221220787e+00 0.000000000000000000e+00
6.231231231231230794e+00 0.000000000000000000e+00
6.241241241241240800e+00 -5.307066650702764216e-17
6.251251251251250807e+00 0.000000000000000000e+00
6.261261261261260813e+00 -1.769022216900921200e-17
6.271271271271270820e+00 -1.769022216900921200e-17
6.281281281281280826e+00 0.000000000000000000e+00
6.291291291291290833e+00 0.000000000000000000e+00
6.301301301301300839e+00 0.000000000000000000e+00
6.311311311311310845e+00 -1.769022216900921200e-17
6.321321321321320852e+00 0.000000000000000000e+00
6.331331331331330858e+00 0.000000000000000000e+00
6.341341341341340865e+00 -1.769022216900921200e-17
6.351351351351350871e+00 0.000000000000000000e+00
6.361361361361360878e+00 0.000000000000000000e+00
6.371371371371370884e+00 0.000000000000000000e+00
6.381381381381380891e+00 0.000000000000000000e+00
6.391391391391390897e+00 0.000000000000000000e+00
6.401401401401400904e+00 -1.769022216900921200e-17
6.411411411411410910e+00 -1.769022216900921200e-17
6.421421421421420916e+00 -1.769022216900921200e-17
6.431431431431430923e+00 0.000000000000000000e+00
6.441441441441440929e+00 0.000000000000000000e+00
6.451451451451450936e+00 0.000000000000000000e+00
6.461461461461460942e+00 -1.769022216900921200e-17
6.471471471471470949e+00 0.000000000000000000e+00
6.481481481481480955e+00 0.000000000000000000e+00
6.491491491491490962e+00 0.000000000000000000e+00
6.501501501501500968e+00 -3.538044433801842400e-17
6.511511511511510975e+00 0.000000000000000000e+00
6.521521521521520981e+00 0.000000000000000000e+00
6.531531531531530987e+00 0.000000000000000000e+00
6.541541541541540994e+00 -3.538044433801842400e-17
6.551551551551551000e+00 0.000000000000000000e+00
6.561561561561561007e+00 0.000000000000000000e+00
6.571571571571571013e+00 -3.538044433801842400e-17
6.581581581581581020e+00 0.000000000000000000e+00
6.591591591591591026e+00 0.000000000000000000e+00
6.601601601601601033e+00 0.000000000000000000e+00
6.611611611611611927e+00 0.000000000000000000e+00
6.621621621621621934e+00 0.000000000000000000e+00
6.631631631631631940e+00 -3.538044433801842400e-17
6.641641641641641947e+00 0.000000000000000000e+00
6.651651651651651953e+00 0.000000000000000000e+00
6.661661661661661959e+00 0.000000000000000000e+00
6.671671671671671966e+00 -3.538044433801842400e-17
6.681681681681681972e+00 -3.538044433801842400e-17
6.691691691691691979e+00 0.000000000000000000e+00
6.701701701701701985e+00 0.000000000000000000e+00
6.711711711711711992e+00 -3.538044433801842400e-17
6.721721721721721998e+00 0.000000000000000000e+00
6.731731731731732005e+00 0.000000000000000000e+00
6.741741741741742011e+00 -3.538044433801842400e-17
6.751751751751752018e+00 0.000000000000000000e+00
6.761761761761762024e+00 0.000000000000000000e+00
6.771771771771772030e+00 0.000000000000000000e+00
6.781781781781782037e+00 0.000000000000000000e+00
6.791791791791792043e+00 0.000000000000000000e+00
6.801801801801802050e+00 0.000000000000000000e+00
6.811811811811812056e+00 3.538044433801841783e-17
6.821821821821822063e+00 -3.538044433801842400e-17
6.831831831831832069e+00 0.000000000000000000e+00
6.841841841841842076e+00 -3.538044433801842400e-17
6.851851851851852082e+00 0.000000000000000000e+00
6.861861861861862089e+00 0.000000000000000000e+00
6.871871871871872095e+00 0.000000000000000000e+00
6.881881881881882101e+00 -1.769022216900921200e-17
6.891891891891892108e+00 0.000000000000000000e+00
6.901901901901902114e+00 3.538044433801841783e-17
6.911911911911912121e+00 0.000000000000000000e+00
6.921921921921922127e+00 0.000000000000000000e+00
6.931931931931932134e+00 -1.769022216900921200e-17
6.941941941941942140e+00 0.000000000000000000e+00
6.951951951951952147e+00 0.000000000000000000e+00
6.961961961961962153e+00 0.000000000000000000e+00
6.971971971971972160e+00 -1.769022216900921200e-17
6.981981981981982166e+00 -1.769022216900921200e-17
6.991991991991992172e+00 0.000000000000000000e+00
7.002002002002002179e+00 -8.191058537379245940e-07
7.012012012012012185e+00 -2.650020315290039050e-06
7.022022022022022192e+00 -5.461430250924213917e-06
7.032032032032032198e+00 -9.222826595963103609e-06
7.042042042042042205e+00 -1.390448200447397843e-05
7.052052052052052211e+00 -1.947742921570202245e-05
7.062062062062062218e+00 -2.591344011288607076e-05
7.072072072072072224e+00 -3.318500544736983140e-05
7.082082082082082231e+00 -4.126531520409548260e-05
7.092092092092092237e+00 -5.012823958532787341e-05
7.102102102102102243e+00 -5.974831058992989178e-05
7.112112112112112250e+00 -7.010070416581856007e-05
7.122122122122122256e+00 -8.116122291723632367e-05
7.132132132132132263e+00 -9.290627934488403792e-05
7.142142142142142269e+00 -1.053128796005221634e-04
7.152152152152152276e+00 -1.183586077380414855e-04
7.162162162162162282e+00 -1.320216104446392702e-04
7.172172172172172289e+00 -1.462805822326830889e-04
7.182182182182182295e+00 -1.611147510783987916e-04
7.192192192192192302e+00 -1.765038644916060411e-04
7.202202202202202308e+00 -1.924300725081320659e-04
7.212212212212212314e+00 -2.088780432706747645e-04
7.222222222222222321e+00 -2.258288965678904522e-04
7.232232232232232327e+00 -2.432639152406128357e-04
7.242242242242242334e+00 -2.611646711024571705e-04
7.252252252252252340e+00 -2.795129913661044321e-04
7.262262262262262347e+00 -2.982908696410148451e-04
7.272272272272272353e+00 -3.174803531361763639e-04
7.282282282282282360e+00 -3.370633996667514302e-04
7.292292292292292366e+00 -3.570218812001177129e-04
7.302302302302302373e+00 -3.773379825411221351e-04
7.312312312312312379e+00 -3.979942765353739571e-04
7.322322322322322385e+00 -4.189737230634387691e-04
7.332332332332332392e+00 -4.402596752650751667e-04
7.342342342342342398e+00 -4.618358937360923615e-04
7.352352352352352405e+00 -4.836861083438973746e-04
7.362362362362362411e+00 -5.057925290317147283e-04
7.372372372372372418e+00 -5.281350845277983869e-04
7.382382382382382424e+00 -5.506907491922795588e-04
7.392392392392392431e+00 -5.734327303170167357e-04
7.402402402402402437e+00 -5.963294861492736583e-04
7.412412412412412444e+00 -6.193439357128519918e-04
7.422422422422422450e+00 -6.424333298909356204e-04
7.432432432432432456e+00 -6.655482881394842419e-04
7.442442442442442463e+00 -6.886315255529774264e-04
